Unnamed: 0_per,Year,Name,Age,Team,Position,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_per,Unnamed: 0_adv,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_adv,All_Star,Trend_Score
8660,2008,Chris Paul,22,NOH,PG,80,80,0.8525469168900804,0.6355932203389831,0.5763358778625955,0.4593301435406699,0.2352941176470588,0.2348484848484848,0.369,0.5981308411214954,0.5740740740740741,0.5291375291375293,0.5454545454545455,0.4059405940594059,0.3934426229508196,0.783744557329463,0.14,0.2545454545454546,0.2207792207792207,1.0,0.9629629629629632,0.03125,0.4181818181818182,0.5135135135135135,0.5702005730659027,MVP-2,8656,3006,0.8519736842105262,0.5989717223650385,0.2193181818181818,0.2729124236252546,0.1149425287356321,0.1944444444444444,0.1416309012875536,0.9086021505376346,0.923076923076923,0.1,0.2582781456953642,0.5441595441595442,0.9069767441860463,0.5212765957446809,0.8826291079812206,0.9052369077306732,0.8268156424581006,0.8243243243243242,0.8465116279069766,0.826388888888889,MVP-2,1.0,0.3654860612063672
5920,2014,Tony Parker,31,SAS,PG,68,68,0.6327077747989275,0.5338983050847458,0.4732824427480916,0.485645933014354,0.0784313725490196,0.0757575757575757,0.373,0.5607476635514019,0.5509259259259259,0.512820512820513,0.5191387559808612,0.2772277227722772,0.2868852459016393,0.725689404934688,0.0399999999999999,0.1454545454545454,0.1103896103896103,0.4869565217391304,0.1481481481481481,0.03125,0.3636363636363636,0.2432432432432432,0.4441260744985673,MVP-12,5995,1997,0.5427631578947367,0.5449871465295631,0.0829545454545454,0.2362525458248472,0.0344827586206896,0.1080246913580246,0.0643776824034335,0.5412186379928317,0.1538461538461538,0.3,0.2847682119205298,0.566951566951567,0.3662790697674418,0.2340425531914893,0.323943661971831,0.5486284289276807,0.5363128491620112,0.2297297297297297,0.4046511627906976,0.2847222222222222,MVP-12,1.0,0.09834104663581346
5461,2015,Robert Covington,24,PHI,SF,70,49,0.5924932975871312,0.3305084745762712,0.3740458015267175,0.2392344497607655,0.4705882352941177,0.4848484848484848,0.374,0.1495327102803738,0.1759259259259259,0.3193473193473194,0.5023923444976076,0.2376237623762376,0.2459016393442623,0.7387518142235123,0.16,0.2909090909090909,0.2532467532467532,0.1217391304347826,0.4814814814814814,0.125,0.2909090909090909,0.6216216216216217,0.3524355300859599,0,5496,1956,0.4046052631578947,0.5424164524421594,0.6704545454545455,0.2576374745417515,0.1724137931034482,0.3271604938271605,0.2532188841201717,0.1487455197132617,0.5641025641025641,1.3,0.2913907284768212,0.4330484330484331,0.2325581395348837,0.2765957446808511,0.2347417840375587,0.4389027431421446,0.441340782122905,0.4459459459459459,0.3953488372093023,0.2708333333333333,0,0.0,0.0
8529,2009,Amir Johnson,21,DET,PF,62,24,0.2386058981233243,0.1016949152542373,0.0610687022900763,0.715311004784689,0.0,0.0,0.0,0.1214953271028037,0.0925925925925926,0.7132867132867133,0.715311004784689,0.0297029702970297,0.040983606557377,0.5021770682148041,0.3,0.1545454545454545,0.2012987012987013,0.017391304347826,0.074074074074074,0.3125,0.0545454545454545,0.6486486486486487,0.0659025787965616,0,8463,911,0.3651315789473683,0.6812339331619538,0.0,0.1843177189409368,0.7298850574712643,0.4074074074074074,0.5236051502145923,0.0340501792114695,0.2307692307692307,5.1,0.3741721854304635,0.1282051282051282,0.2209302325581395,0.1702127659574468,0.1737089201877934,0.5511221945137156,0.2569832402234636,0.608108108108108,0.2976744186046511,0.1875,0,0.0,0.0017270995194206347
6652,2013,Mickaël Gelabale,29,MIN,SF,36,13,0.324396782841823,0.135593220338983,0.1106870229007633,0.5311004784688996,0.0784313725490196,0.106060606060606,0.308,0.1214953271028037,0.0833333333333333,0.8275058275058276,0.6698564593301434,0.0495049504950495,0.0491803278688524,0.8185776487663281,0.16,0.1363636363636363,0.1428571428571428,0.0521739130434782,0.1111111111111111,0.03125,0.0363636363636363,0.2432432432432432,0.1088825214899713,0,6675,644,0.3092105263157895,0.6735218508997428,0.425,0.1415478615071282,0.293103448275862,0.2561728395061728,0.2532188841201717,0.0878136200716846,0.2564102564102564,0.5,0.1788079470198675,0.1396011396011396,0.1976744186046511,0.0851063829787234,0.1173708920187793,0.481296758104738,0.3910614525139664,0.4459459459459459,0.3534883720930232,0.2013888888888889,0,0.0,0.0
1674,2022,Joel Embiid,27,PHI,C,68,68,0.7506702412868631,0.7966101694915255,0.7099236641221375,0.485645933014354,0.2745098039215686,0.2803030303030303,0.371,0.7570093457943926,0.7083333333333334,0.5594405594405596,0.5693779904306221,0.9405940594059404,0.9590163934426228,0.7300435413642961,0.4,0.8363636363636363,0.7207792207792206,0.3565217391304348,0.3703703703703704,0.46875,0.5272727272727273,0.6216216216216217,0.842406876790831,MVP-2,1719,2297,0.9473684210526314,0.7017994858611826,0.2136363636363636,0.5784114052953157,0.3908045977011494,0.8364197530864198,0.7081545064377682,0.3942652329749104,0.3589743589743589,3.9,0.2317880794701987,0.8717948717948718,0.5988372093023256,0.4680851063829787,0.6103286384976525,0.825436408977556,0.8268156424581006,0.6621621621621621,0.7906976744186045,0.6319444444444444,MVP-2,1.0,0.11413770500906854
2835,2020,Jayson Tatum,21,BOS,PF,66,66,0.7640750670241285,0.6779661016949153,0.6717557251908398,0.3684210526315788,0.5686274509803922,0.5378787878787878,0.403,0.485981308411215,0.5046296296296297,0.4452214452214453,0.5526315789473685,0.3663366336633663,0.3770491803278688,0.7271407837445574,0.18,0.509090909090909,0.4155844155844155,0.2521739130434782,0.4814814814814814,0.28125,0.3818181818181818,0.4594594594594595,0.6361031518624641,MVP-12,2833,2265,0.5921052631578946,0.575835475578406,0.4352272727272728,0.225050916496945,0.1551724137931034,0.4475308641975308,0.3433476394849786,0.2329749103942653,0.4358974358974358,2.3,0.195364238410596,0.6267806267806268,0.3255813953488372,0.425531914893617,0.3708920187793427,0.5610972568578553,0.6201117318435754,0.4729729729729729,0.5488372093023255,0.4166666666666667,MVP-12,1.0,0.07037085764700418
10508,2004,Yao Ming,23,HOU,C,82,82,0.7238605898123323,0.516949152542373,0.4389312977099237,0.5406698564593301,0.0,0.0,0.0,0.5794392523364487,0.5509259259259259,0.5454545454545456,0.5406698564593301,0.4257425742574258,0.4344262295081967,0.7227866473149493,0.4599999999999999,0.5636363636363636,0.5454545454545454,0.1217391304347826,0.074074074074074,0.59375,0.4181818181818182,0.7837837837837838,0.4670487106017192,MVP-14,10519,2692,0.6414473684210525,0.6246786632390745,0.0022727272727272,0.4083503054989816,0.4999999999999999,0.5679012345679012,0.5665236051502147,0.1397849462365591,0.0256410256410256,4.5,0.3311258278145696,0.5327635327635328,0.5174418604651163,0.5425531914893617,0.5821596244131455,0.7007481296758103,0.5195530726256983,0.5405405405405405,0.4930232558139534,0.4027777777777778,MVP-14,1.0,0.3760719081498227
10472,2004,Allen Iverson,28,PHI,SG,48,47,0.9839142091152814,0.7372881355932204,0.8549618320610687,0.2177033492822966,0.2352941176470588,0.3106060606060606,0.286,0.7102803738317758,0.8657407407407408,0.2773892773892774,0.2775119617224879,0.693069306930693,0.7704918032786885,0.629898403483309,0.1199999999999999,0.2363636363636363,0.2012987012987013,0.5826086956521739,0.8518518518518519,0.03125,0.7636363636363637,0.3783783783783784,0.7220630372492837,AS,10592,2040,0.5559210526315789,0.3470437017994857,0.2011363636363636,0.3767820773930754,0.0919540229885057,0.1296296296296296,0.094420600858369,0.5896057347670252,0.717948717948718,0.2,0.3079470198675497,0.8176638176638176,0.1686046511627907,0.2765957446808511,0.1784037558685445,0.3615960099750623,0.5754189944134078,0.3108108108108107,0.4604651162790697,0.3263888888888889,AS,1.0,1.0
8674,2008,Paul Pierce,30,BOS,SF,80,80,0.8069705093833779,0.5084745762711865,0.4847328244274809,0.4019138755980861,0.3529411764705883,0.3484848484848484,0.392,0.4018691588785046,0.3981481481481481,0.4895104895104896,0.5574162679425837,0.495049504950495,0.4918032786885245,0.7721335268505078,0.1199999999999999,0.3727272727272727,0.2922077922077921,0.3826086956521738,0.4444444444444445,0.15625,0.4727272727272726,0.5675675675675675,0.5272206303724929,MVP-14,8667,2874,0.5657894736842105,0.6580976863753213,0.3772727272727273,0.4154786150712831,0.1091954022988505,0.308641975308642,0.2403433476394849,0.3637992831541219,0.4102564102564102,1.0,0.3344370860927153,0.5185185185185186,0.5290697674418605,0.6382978723404256,0.6291079812206573,0.7132169576059849,0.6089385474860335,0.5810810810810809,0.586046511627907,0.5277777777777778,MVP-14,1.0,0.1731479311443052
8362,2009,C.J. Watson,24,GSW,PG,77,18,0.5013404825737264,0.2457627118644068,0.2404580152671755,0.3851674641148325,0.1176470588235294,0.1212121212121212,0.4,0.2242990654205607,0.2361111111111111,0.428904428904429,0.4880382775119617,0.2079207920792079,0.1967213114754098,0.8113207547169812,0.08,0.1454545454545454,0.1233766233766233,0.2260869565217391,0.4074074074074074,0.03125,0.1818181818181818,0.3783783783783784,0.2378223495702006,0,8339,1883,0.388157894736842,0.5681233933161952,0.2431818181818182,0.3146639511201629,0.1091954022988505,0.1481481481481482,0.111587982832618,0.2634408602150537,0.5641025641025641,0.1,0.271523178807947,0.2905982905982906,0.2965116279069767,0.0957446808510638,0.2018779342723004,0.4064837905236907,0.3966480446927374,0.3783783783783783,0.3395348837209302,0.2291666666666666,0,0.0,0.0
8838,2008,Chris Quinn,24,MIA,PG,60,25,0.4423592493297587,0.1864406779661017,0.1984732824427481,0.3062200956937798,0.2156862745098039,0.2045454545454545,0.403,0.1214953271028037,0.1388888888888889,0.3496503496503498,0.5095693779904306,0.1287128712871287,0.1229508196721311,0.8069666182873729,0.02,0.1272727272727272,0.0909090909090909,0.2521739130434782,0.2592592592592593,0.03125,0.1272727272727272,0.2972972972972973,0.1891117478510028,0,8859,1340,0.375,0.5552699228791774,0.4840909090909091,0.2331975560081466,0.0344827586206896,0.1759259259259259,0.1030042918454935,0.3763440860215055,0.3846153846153846,0.2,0.2450331125827814,0.2849002849002849,0.25,0.1063829787234042,0.1690140845070422,0.42643391521197,0.4134078212290503,0.3513513513513513,0.3395348837209302,0.2152777777777778,0,0.0,0.013520367419328593
